96033854_1 A41 1588.65 1397.13 1555.24 580
96033854_2 A41 1555.24 1296.91 1588.65 580
96033864_1 A41 1544.1 1207.82 1544.1 580
96033864_2 A41 1544.1 1118.73 1544.1 580
96033865_1 A41 1532.97 1040.77 1532.97 1751
96033865_2 A41 1532.97 962.819 1532.97 580
96033963_1 A41 1532.97 873.729 1521.83 1751
96033963_2 A41 1521.83 784.639 1532.97 1751
96033839_1 A41 1232.29 1486.22 1232.29 580
96033839_2 A41 1232.29 1397.13 1232.29 580
96033832_1 A41 998.429 1386 708.889 580
96033832_2 A41 708.889 1363.72 998.429 580
96033785_1 A41 720.025 1452.81 708.889 580
96033785_2 A41 708.889 1363.72 720.025 580
96033838_1 A41 1232.29 1486.22 720.025 580
96033838_2 A41 720.025 1452.81 1232.29 580
96033796_1 A41 998.429 1285.77 887.068 580
96033796_2 A41 887.068 1285.77 998.429 580
96033790_1 A41 887.068 1285.77 720.025 580
96033790_2 A41 720.025 1285.77 887.068 580
96033788_1 A41 708.889 1363.72 720.025 580
96033788_2 A41 720.025 1285.77 708.889 580
96033946_1 A41 1210.02 996.228 708.889 1751
96033946_2 A41 708.889 929.411 1210.02 1751
96033794_1 A41 720.025 1018.5 708.889 1751
96033794_2 A41 708.889 929.411 720.025 580
96033849_1 A41 1154.34 1051.91 720.025 580
96033849_2 A41 720.025 1018.5 1154.34 580
96033901_1 A41 708.889 862.593 720.025 1751
96033901_2 A41 720.025 806.912 708.889 1751
96033899_1 A41 708.889 929.411 708.889 1751
96033899_2 A41 708.889 862.593 708.889 1751
96033900_1 A41 708.889 862.593 642.072 1751
96033900_2 A41 642.072 751.231 708.889 1751
96033795_1 A41 887.068 1285.77 720.025 580
96033795_2 A41 720.025 1218.95 887.068 580
96033791_1 A41 708.889 1263.5 720.025 580
96033791_2 A41 720.025 1218.95 708.889 580
96033789_1 A41 720.025 1285.77 708.889 580
96033789_2 A41 708.889 1263.5 720.025 580
96033845_1 A41 1087.52 1129.86 720.025 580
96033845_2 A41 720.025 1107.59 1087.52 580
96033792_1 A41 720.025 1218.95 720.025 580
96033792_2 A41 720.025 1107.59 720.025 580
96033793_1 A41 720.025 1107.59 720.025 580
96033793_2 A41 720.025 1018.5 720.025 580
96033884_2 A63 530.71 617.595 510 580
96033907_2 A63 530.71 617.595 642.072 580
96033878_1 A63 530.71 617.595 510 1751
96033948_1 A41 953.885 606.459 953.885 580
96033880_1 A64 552.983 728.958 630.936 580
96033902_1 A41 642.072 751.231 552.983 1751
96033902_2 A41 552.983 728.958 642.072 1751
96033973_1 A64 1432.74 606.459 1343.65 1751
96033973_2 A64 1343.65 595.323 1432.74 1751
96033967_1 A64 1343.65 595.323 953.885 580
96033968_1 A63 1343.65 595.323 1254.56 580
96033877_1 A41 552.983 728.958 510 1751
96353020_1 A15 530.71 1118.73 510 1751
96033770_1 A63 530.71 1118.73 510 580
96140201_1 A45 683.499 1741.36 510 580
96140214_1 A64 683.387 1735.34 683.499 580
96140214_2 A64 683.499 1741.36 683.387 580
96140212_1 A64 683.387 1735.34 608.663 580
96140212_2 A64 608.663 1497.36 683.387 580
96033775_1 A64 608.663 1497.36 564.119 580
96033775_2 A64 564.119 1397.13 608.663 580
96033767_1 A41 564.119 1397.13 510 580
96033777_1 A64 564.119 1397.13 510 580
96352233_1 A15 619.8 1452.81 530.71 580
96352233_2 A15 530.71 1118.73 619.8 580
96033776_1 A63 608.663 1497.36 619.8 580
96033776_2 A63 619.8 1452.81 608.663 580
96352232_1 A15 708.889 1742.36 619.8 580
96352232_2 A15 619.8 1452.81 708.889 580
96140202_1 A45 708.889 1742.36 683.499 580
96140202_2 A45 683.499 1741.36 708.889 580
96033855_2 A41 1588.65 1397.13 1622 580
96033830_1 A41 1599.78 1742.36 1588.65 580
96033830_2 A41 1588.65 1397.13 1599.78 580
96033831_1 A41 1599.78 1742.36 1622 580
96033853_1 A41 1488.42 1497.36 1232.29 580
96033853_2 A41 1232.29 1486.22 1488.42 580
96033837_1 A41 1210.02 1597.59 1232.29 580
96033837_2 A41 1232.29 1486.22 1210.02 580
96033852_1 A41 1466.15 1619.86 1210.02 580
96033852_2 A41 1210.02 1597.59 1466.15 580
96033835_1 A41 1232.29 1697.81 1210.02 580
96033835_2 A41 1210.02 1597.59 1232.29 580
96033851_1 A41 1477.28 1720.09 1232.29 580
96033851_2 A41 1232.29 1697.81 1477.28 580
96033812_2 A41 1232.29 1697.81 1232.29 580
96033829_2 A41 1599.78 1742.36 1577.51 580
96033771_1 A63 552.983 1007.36 530.71 580
96033771_2 A63 530.71 1118.73 552.983 580
96033869_1 A64 552.983 1007.36 552.983 1751
96033869_2 A64 552.983 728.958 552.983 580
96033787_1 A64 630.936 1263.5 552.983 580
96033787_2 A64 552.983 1007.36 630.936 580
96033786_1 A41 708.889 1263.5 630.936 580
96033786_2 A41 630.936 1263.5 708.889 580
96033781_1 A64 675.48 1386 630.936 580
96033781_2 A64 630.936 1263.5 675.48 580
96033782_1 A41 708.889 1363.72 675.48 580
96033782_2 A41 675.48 1386 708.889 580
96033783_1 A64 697.753 1452.81 675.48 580
96033783_2 A64 675.48 1386 697.753 580
96033784_1 A41 720.025 1452.81 697.753 580
96033784_2 A41 697.753 1452.81 720.025 580
96033765_1 A64 742.297 1731.22 697.753 580
96033765_2 A64 697.753 1586.45 742.297 580
96033774_1 A64 697.753 1586.45 686.617 580
96033774_2 A64 686.617 1475.09 697.753 580
96033779_1 A63 619.8 1452.81 686.617 580
96033779_2 A63 686.617 1475.09 619.8 580
96352231_1 A45 742.297 1731.22 708.889 580
96352231_2 A45 708.889 1742.36 742.297 580
96033836_1 A41 1210.02 1597.59 697.753 580
96033836_2 A41 697.753 1586.45 1210.02 580
96552260_2 A45 742.297 1731.22 1120.93 580
96033834_1 A41 1232.29 1697.81 976.157 580
96033834_2 A41 976.157 1675.54 1232.29 580
96033780_1 A64 686.617 1475.09 697.753 580
96033780_2 A64 697.753 1452.81 686.617 580
